n,digit,c0sd,c0sd2,c1sd,c1sd2,c2sd,c2sd2
26,6,-0.9974489795918362,153.16139108704706,0.9155371900826431,13.001975602759353,-1.15234375,23.87200927734375
27,9,0.470344387755102,1.6134904117099644,-4.221088435374151,82.18519418349352,-5.8919753086419755,363.99777091906725
28,9,0.3919753086419752,88.36162551440327,6.53125,1368.64990234375,0.0007716049382716273,1.1324427726337445
29,7,-1.4375,18.0859375,0.32469135802468874,6.808431214753832,-3.383246527777779,68.07105923876352
30,8,-0.70703125,530.1698608398438,-2.2433431952662723,953.0553308598262,10.09375,790.1824951171875
31,9,1.836776859504132,240.09870398196853,2.805714285714286,46.04456909620991,-3.352623456790122,80.09896785932018
32,4,3.144733727810651,120.82160648436677,-0.458161157024793,12.103418886170532,-0.08795918367347036,0.34946430653894306
33,9,-2.2486111111111056,117.23815439814797,-16.997500000000002,5248.091931250001,-0.1576052295918368,0.8607506614980576
34,2,-0.47530864197531825,833.3886197797593,-0.7098765432098775,7.638888888888896,3.7505165289256173,207.0289488316199
35,1,-0.37500000000000006,2.2685185185185195,-0.265625,0.9453125,-0.2806122448979592,1.8866487921699286
36,3,-3.9487847222222223,122.20624758873458,7.992768595041325,545.5435239652348,-11.31172839506173,643.7922477518674
37,1,-4.51171875,104.46844482421875,0.24999999999999997,4.121987500000001,0.08999999999999998,0.5897875
38,1,0.1460459183673469,1.0980705061042275,-0.31222222222222396,1.2052370370370404,-6.041666666666667,190.83834876543207
39,4,6.1875,478.66614375,1.0400000000000005,20.53299876543211,0.4775,9.12734375
40,9,-6.530864197530861,279.95884773662533,-14.94387755102039,3162.2800395668432,-0.38200183654729414,14.679687770096058
41,1,-1.9428902930940238e-17,9.155092592592592,0.340277777777778,138.36993634259258,3.828355257328126e-18,5.934487500000001
42,4,-3.9525000000000006,1164.0440500000002,9.73611111111111,759.0695529513889,-0.79320987654321,21.78964715744551
43,4,0.8156565656565664,650.853572350097,1.9466145833333335,46.69779082875192,-45.55000000000001,18571.297987500006
44,2,1.0820408163265287,17.24567996668053,6.339506172839516,338.48277701569964,-2.927083333333334,55.69187711655524
45,6,0.9923469387755104,26.559799302374014,-0.008680555555555603,0.23264943817515438,-2.7118055555555554,205.45206404320987
46,3,47.65234375,15067.176742553711,-1.6356250000000012,47.01339531250004,12.119791666666659,1495.0361569251525
47,7,-1.1172839506172838,18.201303155006862,-0.28515625,14.60418701171875,-0.1953125,2.00927734375
48,7,-0.4353191000918266,4.893744124424178,-0.01244897959183637,0.03335085381091199,0.059999999999999463,0.08508921282798783
49,4,2.1028061224489796,48.48973021397336,2.629261363636364,105.27951656987973,-0.06203125000000061,1.2234349365234387
50,7,-0.4475,8.003449999999999,0.43367346938775514,7.36021449396085,-1.943310657596373,24.116526807245965
51,5,-0.9124999999999999,35.62418402777778,-4.39228920118343,172.41872414901158,3.7405045351473984,242.22731279421285
52,1,0.53125,2.373046875,-4.131944444444444,110.07392939814815,5.296875,246.49139404296875
53,9,3.9025,110.45390625,1.4296875,47.0633544921875,-3.144722222222221,58.86889074074071
54,0,4.084502551020408,145.06684429990108,-2.734375,55.3076171875,2.569053460743801,49.28639788354372
55,2,0.7421875,45.799560546875,-0.6908333333333334,3.3838761574074074,-0.8904892546867835,12.124945666593215
56,2,0.49712962962963003,4.316300841144647,-0.25000000000000316,34.01173929376415,-1.0909090909090915,21.617375862304485
57,3,-132.74704142011836,223995.03687283347,1.9876033057851274,430.9788948842293,0.2361111111111111,7.194932725694445
58,9,5.5341666666666685,389.98766010802495,0.20987654320987667,2.1622085048010975,0.28954475308641975,1.6299617367898376
59,1,0.1111111111111102,0.7035061728395041,-0.09027777777777778,0.3624131944444444,-0.25,5.8062307098765435
60,1,0.3761224489795911,2.717032819658472,-1.9428902930940238e-17,4.1550925925925934,-8.690082644628074,3319.433679393481
61,1,0.375,4.088541666666667,-0.2343749999999991,0.9972873263888867,4.872165532879819,338.85693139689766
62,5,0.8191167091836736,15.021222242858208,0.5173611111111112,18.37424045138889,-6.891666666666662,340.2766541666666
63,0,-0.796875,7.103407118055555,5.100946745562131,185.75157726970343,5.098958333333333,293.56312391493054
64,6,-0.8844954648526115,38.834086881398484,0.19531249999999992,1.7966941550925923,1.4656221303948591,21.878507272116998
65,3,1.2635030864197532,11.686653229071403,-4.943672839506172,257.29861170648536,-9.472222222222223,874.465455199284
66,4,-1.4876543209876547,44.83024691358025,1.2725694444444446,27.25646219135802,-8.046296296296298,570.9481214753847
67,8,8.287060950413228,486.90391696544043,0.606790123456791,22.534968297515626,-0.883520408163266,21.183840345168687
68,1,-0.07638888888888866,8.84837962962963,2.11328125,1089.717025756836,0.35624999999999996,1.9089664062499996
69,0,-0.0655102040816327,1.3577073719283625,6.5680555555555555,743.2038269290122,0.8418130165289256,9.208657492364123
70,3,-3.152499999999998,92.8076499999999,15.3476331360947,3172.681694443474,2.2893750000000006,72.58270839843755
71,9,6.790000000000001,919.9572375000001,-8.44140625,606.0375213623047,0.08029513888888883,0.3279379385489004
72,6,-1.0945247933884379,3125.6686394905582,-0.019290123456790133,0.2785654578189301,2.111111111111111,32.367283950617285
73,2,-15.900826446280956,2604.507513148002,1.253960055096419,18.22840506516138,-1.609446740128559,36.908240538234644
74,6,26.876543209876544,5550.517946959306,6.108796296296295,211.6318459100175,-0.19097222222222232,1.0952449845679015
75,4,0.6266691861929963,4.4027535918485485,-1.4306972789115673,17.26389553719262,0.13265306122448856,0.36426122448979453
76,7,-5.73828125,204.89544677734375,-0.33593750000000167,7.078712369188846,-3.3116049382716093,75.47549940557857
77,1,-0.0644444444444445,0.17957037037037032,-4.50090415388577e-17,8.118730709876543,-0.42361111111111116,4.691020447530864
78,4,-1.562222222222216,153.74855385802474,2.43543209876543,36.43050361225419,-0.125,2.00927734375
79,1,-1.7569444444444444,280.80280671296293,1.0902777777777781,114.21715856481481,1.218112244897959,16.69744540035402
80,5,1.0486111111111112,19.45486111111111,3.909999999999996,200.33389999999977,-0.09765625,2.11773681640625
81,4,0.9012345679012346,11.028806584362142,7.503472222222224,1876.325207368827,2.9851851851851863,73.17683584819392
82,8,-5.1322314049586835,180.47856173071412,-13.55859375,1360.1317749023438,-0.08367768595041329,237.96415566730417
83,9,3.883125,151.6533703125,0.11451247165532984,0.7222003691877382,-1.2283950617283943,12.548228623685398
84,2,2.6125,75.42795,3.721450617283956,400.6422866893388,-1.89453125,30.58941650390625
85,9,32.361111111111114,12530.33910608139,-0.35777777777777664,2.30478333333333,-4.6875,238.6888985339506
86,9,0.07611111111110995,2.5951083333333362,-2.6904687499999986,65.12496560058588,2.3719135802469133,188.30104023776863
87,8,-1.9735996326905452,419.2178499874785,-0.29375000000000084,29.224659375,-17.884297520661157,6788.1925756437395
88,9,-1.2187499999999996,19.976429880401234,-7.71875,3092.0703125,18.142561983471072,3666.981293968992
89,6,6.320576625341237e-17,31.982912500000005,1.882653061224492,1800.475062473969,-1.0833225723140505,19.710245731057533
90,3,-7.913194444444445,500.86729600694446,5.68904320987654,404.95317679755345,22.19886363636362,3290.553356957767
91,6,-1.7413194444444446,52.28732638888889,-0.5648148148148164,4.382705376786,0.08246527777777773,0.25280611014660465
92,4,-0.1446280991735548,3.140775186542781,0.6080246913580246,5.079796810699587,-0.05078125,6.4160919189453125
93,6,2.361111111111111,161.8839163237311,-0.028906249999998475,0.9730181396484368,-0.08769132653061226,0.4761469220181694
94,2,-19.637573964497033,4213.828275445534,-1.5308514030612244,28.92561103919306,-158.7004132231406,178469.76308824547
95,9,-4.3675,142.20703125,1.8669444444444419,21.591284182098722,0.1924691358024695,0.7804272214601444
96,1,5.5390625,275.5934143066406,0.24999999999999994,5.8062307098765435,-0.1600000000000001,1.5670875000000009
97,2,2.811754113410071,127.68832870113287,-0.5286386593204773,5.1386944230739235,7.405864197530882,875.6221243427082
98,0,1.6460355029585796,30.150363180560902,-5.544421487603314,889.2000098183192,-0.13287706611570305,0.9121716607912398
99,5,-2.5931122448979584,74.37390099177429,1.7023611111111105,28.53274857253083,2.7247337278106483,170.58512038093883
100,9,-10.178240740740739,829.5721075531552,-0.7458024691358032,17.38189163237312,0.19933884297520668,2.616621952052456
101,2,0.7705894168962345,10.806703768376867,-7.943181818181821,471.4659789930675,4.309999999999984,288.9092374999993
102,7,10.974999999999998,1914.3097999999995,0.05051442064429118,0.17782384033290358,0.11718749999999996,0.8029513888888888
103,7,0.21440972222222213,1.1469233006606854,1.285,46.5192,-0.5079365079365084,2.655921401062318
104,2,6.138333333333331,467.1816199074074,-21.451388888888893,6738.464355468749,0.7137345679012344,129.43503336476905
105,8,-1.3119212962962965,49.54710678661074,-3.6533333333333275,107.55487530864175,2.0800000000000014,35.74375020195096
106,8,-2.2006172839506166,73.5159465020576,-0.5079012345679009,3.809337235177561,-0.16049382716049382,4.868639292790738
107,5,0.026785714285714284,13.108657525510203,4.769395134779752,238.58326509083238,-1.4498966942148759,20.207923636427655
108,0,-0.2637117346938775,23.710704442810293,-1.8941761363636367,27.917998929906684,2.996527777777779,104.29494598765442
109,6,3.8912037037037046,307.96816951017377,0.04499999999999977,0.19172222222222213,-0.5948979591836763,21.61996759683468
110,0,1.1589506172839508,14.9406192397548,-4.211377551020409,144.2502673183048,10.31722550953321,983.1525993098605
111,0,-0.5759027777777787,3.9361360001929113,2.0588348765432096,59.42354565716211,0.4306703397612492,2.455934128854024
112,2,3.131172839506173,70.85171491579028,0.08956916099773285,4.598589322350261,1.7274305555555551,286.52205102237644
113,9,-9.024691358024693,438.54423868312756,2.3246527777777777,102.48309929918508,0.284438775510204,4.96055842617659
114,0,1.7739512471655328,36.0960156454872,-1.4736746769713798,28.352771866687583,3.88,125.903125
115,4,2.233024691358025,34.08738425925926,-6.677685950413223,3410.710777952325,-4.046875,185.55389404296875
116,7,-0.7630853994490344,17.218939963117258,-0.7123724489795915,13.965889914439943,-0.2088775510204085,0.8287163109121213
117,7,-0.3502698600101198,2.721381433970392,1.8515625,25.114013671875,0.11949936224489771,0.2923191806168813
118,1,-0.2500000000000012,5.648659259259258,0.7249999999999999,13.764850000000001,0.2500000000000025,12.748105856099066
119,5,1.0709876543209886,19.189814814814838,-0.99609375,8.980712890625,-1.341097608024691,15.469680353556258
120,7,3.81472222222222,269.8963886574073,-0.47333333333333466,4.459950308641968,4.724489795918367,299.93887312578096
121,9,0.017361111111111462,0.15123155381944456,6.612244897959182,575.5491924661022,-1.7955555555555567,53.508577777777816
122,4,0.012716049382716064,0.41824359091601954,-0.8643801652892563,8.074735373266858,-2.3850308641975317,55.76317622599451
123,6,0.251875,1.5237234375000002,2.515625,51.29638671875,0.0,17.4005126953125
124,1,-7.33027905039567,515.7024284099314,1.6875,19.88525390625,0.9184027777777802,7.507631655092618
125,5,2.189375,36.26265820312501,1.2522222222222221,14.895567901234568,5.988611111111106,522.0270136574069
126,7,-0.3641975308641975,13.184156378600818,-0.8137755102040813,14.647396267180339,0.2847222222222222,2.2113715277777777
127,6,1.0885714285714307,37.20152286547273,-0.9480555555555571,11.088638966049409,4.048611111111111,273.93500434027777
128,5,0.09375,4.6090087890625,6.605,404.86875,4.887755102040826,338.19957830070933
129,0,-58.13647959183673,23917.49563983757,-0.07465277777777779,6.984471450617285,0.615,4.78
130,4,16.888313609467456,3744.609978423374,-6.575625,381.0843328125,-6.25,923.9818053650357
131,8,-0.6875,16.11328125,5.016975308641978,145.72463348765444,-0.5928571428571385,19.349471303623467
132,7,54.96005917159761,42284.38887381391,-1.2497222222222226,16.58561998456791,0.2325443786982269,19.04534835614998
133,6,-4.648760330578513,833.4524451881707,-0.2225,3.97890625,0.958641975308642,9.173110105166895
134,1,-0.2300347222222223,3.916234145929784,0.329861111111112,0.6683726369598791,-2.155612244897958,58.7737661391087
135,8,-0.3897569444444432,2.7192292390046204,0.3090277777777776,5.227647569444444,3.110969387755102,113.76707784516869
136,7,4.84375,176.8536376953125,-2.5185185185185186,93.30761316872425,3.3549382716049387,221.37640984606
137,3,-6.522499999999999,334.4295499999999,8.515624999999993,622.7891710069434,0.7829861111111112,217.78436957465277
138,7,-2.125,29.444444444444443,2.146111111111107,35.00005138888878,-3.5166666666666653,73.61842819692119
139,3,-2.9705066568047336,95.32157054097208,9.345000000000002,756.5558123456792,1.7548076923076947,108.77910779231293
140,1,0.5243055555555554,4.398901668595677,0.6428571428571451,9.461298275924138,0.365079365079365,4.35944642407228
141,0,-18.272569444444457,2732.027379918983,67.43055555555556,40485.31322337961,-0.059413580246913525,2.140634377143346
142,3,2.037037037037037,31.258573388203022,-1.431972789115647,13.360576354502514,0.9166666666666674,9.942558299039794
143,4,-0.788749999999999,7.542094140624987,0.07007334183673469,0.14910574090426185,-0.07296875000000008,0.24348322753906257
144,5,-0.7022210743801652,12.947511683265313,1.1785714285714288,618.9231049562682,-0.18367346938775406,11.544668887963327
145,4,0.673469387755102,7.719387755102041,-0.05358024691357982,0.1528429202865411,0.1588888888888886,0.49828888888888784
146,0,3.2875,101.60546875,-0.05208333333333344,11.174768518518515,0.7426562500000001,5.479397753906253
147,5,0.6366666666666666,21.712702777777757,0.4965845842469217,4.0797742967670985,0.3298611111111111,20.53705512152778
148,4,-0.6580450974390364,5.48683964188025,0.632086167800454,5.386308623978696,0.04,1.2390625
149,0,-0.039540816326530615,1.1619100765306123,7.2138429752066004,1759.6234861647083,0.2834795075054822,6.626088106431535
150,3,2.7708333333333335,39.607204861111114,3.58305555555555,225.32442152777756,0.9141666666666642,10.849764120370331
151,5,5.913194444444445,514.49072265625,7.323002754820936,354.69400944498005,1.484375,27.0377197265625
152,1,0.78875,5.8954796875000035,0.0625,3.322482638888889,-2.78515625,1540.289535522461
153,0,-20.317602040816325,4754.420145577364,-0.2833757151938971,1.181323256831035,5.439236111111112,209.99276620370384
154,8,1.040656887755104,10.718559064948549,-1.0561111111111119,10.47231481481483,0.39424070247933884,2.7081182519071025
155,3,1.7604166666666592,249.23165027006158,34.89444444444444,15645.45023040124,-0.3977272727272725,4.843788186054996
156,7,3.779444444444448,110.13938641975325,-2.0154320987654364,165.38494513031566,0.1302083333333338,0.2618483555169762
157,0,0.062420280612244874,0.3237856571399287,6.150935374149655,364.1259988323082,-6.697916666666667,358.5439453125
158,9,-3.134747363647501e-17,1.551908293324188,0.33106575963719037,35.933280114766994,-1.0169753086419753,13.605902033560053
159,6,1.3503086419753085,21.767635987928198,1.4159259259259254,13.518143971955489,2.8468749999999954,291.3422921874997
160,6,9.529999999999994,638.2180999999995,-6.584999999999998,421.53388333333316,0.138392857142857,0.7574623041180751
161,9,0.7939814814814815,25.533309399291262,-4.006172839506172,93.8957475994513,-1.0925000000000005,1679.7909687500003
162,5,18.36250000000003,2556.9380937500064,0.9675000000000014,19.84068950617286,-1.0246913580246892,15.651577503429339
163,4,0.9189814814814815,15.634982638888891,-0.16613520408163274,0.6163716981531131,-37.63999999999999,16553.376062500003
164,6,-0.01,0.035,0.028611111111110036,1.5794905092592582,0.16796875,1.981201171875
165,9,-0.15421875000000024,8.145509887695312,0.0,0.3652263374485598,-3.141975308641975,106.99245541838135
166,3,-0.03826530612244901,0.6005025575281139,-2.6666666666666665,55.826474622770924,-5.985,376.2499
167,5,1.489556760204082,27.541068913190873,-5.1024999999999965,377.9514687499997,3.0918749999999973,66.95732968749991
168,4,0.44986111111111027,5.812841087962951,1.8494897959183672,72.41540959496042,-0.8364197530864198,13.473252219554944
169,2,0.5677083333333334,8.791956018518517,1.5714285714285725,27.045917907116017,19.042233560090693,3201.5418428567546
170,4,0.17838541666666663,0.5693412121431328,0.12881078357268896,0.557947447149778,-3.675357142857143,134.41748721105796
171,8,-17.40798611111111,3525.065887827932,3.5648148148148167,97.63974622770925,10.8515625,4857.196807861328
172,7,8.36937357025118e-16,4.230199999999999,-0.17052469135802414,0.6028967335390932,0.005102040816326468,0.6798508022392705
173,7,2.2125,51.44875,-0.3094482421875,13.447701930999756,-2.51371250858526e-17,0.8063957725947523
174,5,2.7098398760330578,66.72333361058524,30.367768595041287,7142.029864763323,3.1973140495867747,138.50245564681364
175,8,2.428055555555552,54.39095794753073,-0.08024691358024692,0.12329603909465017,12.0676652892562,3189.718426369016
176,8,-4.0034375,99.62582211914064,1.3816964285714413,412.1738464279207,0.3142361111111111,105.42046440972223
177,8,-0.6482812500000006,9.684875268554697,-0.42421875000000087,3.185750219726569,-11.841249999999999,772.73925625
178,2,2.6440972222222223,146.72968207465277,2.010030864197532,38.07893887650516,-1.540123456790124,27.18707133058987
179,6,-0.17097107438016612,17.30547039750316,-50.12444444444444,25658.372064197527,0.21499999999998504,1681.0539785493834
180,9,-1.4104081632653063,14.129873136193257,-0.7606749311294757,9.043369259524866,-1.0849999999999984,11.708181172839483
181,3,-6.083333333333335,448.9207175925928,-1.4690082644628064,60.9764264309131,4.767857142857145,246.38453113671784
182,1,0.13,0.5433875000000002,0.5833333333333334,2.34375,-0.6859410430839018,3.3302186331826875
183,0,-13.090606508875736,1590.8857176033316,-2.2474556213017753,48.726173257238884,0.5387389053254433,3.976257515481184
184,4,1.7800925925925923,32.727853866598075,0.434375,2.5969046875,0.2357646762408665,1.9255462115979338
185,1,1.5668749999999998,9.904270703125,0.1836734693877548,3.5462797167846722,-5.125,109.61805555555556
186,5,4.709876543209874,122.2119341563785,-1.7874999999999948,79.34354999999988,3.01953125,54.007568359375
187,9,6.721728395061727,244.1633533302849,-0.059413580246913615,0.8660676011659808,-7.3411192602040805,234.41203230572256
188,0,0.09618055555555581,0.4924726273148152,-5.4036817882971775,412.1817066006871,-11.166666666666663,1587.9728732638891
189,6,-4.96484375,118.016357421875,0.48626858150667596,9.902963084210004,0.2646604938271605,1.049827460562414
190,2,0.2673788265306123,0.9250144465969586,0.17361111111111108,2.3785204475308643,-21.30864197530864,4983.774653254076
191,1,-0.07511337868480654,1.518816627652573,-24.172839506172807,7994.275110501444,-0.4608843537415,20.790464749769924
192,3,-1.841820987654321,32.417251919486354,0.05034722222222222,0.08635947145061726,38.2265625,9059.849090576172
193,0,1.1214488636363638,12.411409238267245,2.3877777777777776,870.8675629629629,-3.0362654320987663,49.525929140946545
194,6,0.3703703703703706,6.542178721194066,-1.1342455621301772,679.8229949439358,-12.26249999999999,888.8145499999991
195,0,-0.0748565051020405,0.3184452716234766,4.532986111111111,209.05655924479166,1.0538194444444458,12.66455404610341
196,0,1.9357851239669441,33.43095754388366,-7.857777777777779,393.13290725308667,1.03125,11.81857638888889
197,8,-2.103298611111111,33.78235616801699,-0.7817355371900816,24.7457275732532,-0.46267361111111494,28.134536554783974
198,3,-1.4577594123048672,35.88396592184472,8.996527777777779,540.2093098958334,15.518176020408161,1943.3225190187686
199,2,-0.3715624999999969,12.2254537109375,0.4682539682539677,73.51275060288667,16.130208333333336,5766.738929277584
200,0,11.161458333333334,1126.616186824846,0.7805266203703703,9.20818365486888,2.0620918367346928,31.973912559870865
201,0,4.56,282.5967375,-0.696292718270741,5.966286681519227,7.270408163265304,221.25294051861093
202,6,0.03898966994205045,0.3019234368065787,3.256224489795919,65.66833218450647,12.86328125,1272.1289672851562
203,0,-1.125,14.18,-3.0434027777777777,62.4365234375,9.833333333333329,896.8948444444437
204,0,-0.24562376725838242,1.0259859064173757,-2.975625,87.52512656249999,102.79498269896189,103910.15755768004
205,4,-0.54296875,5.58746337890625,-7.241683673469386,342.07565563567255,-0.2102551020408161,1.7780910063515178
206,7,-3.979855371900831,297.2235436338882,-1.2583333333333335,14.427815277777793,0.28515625,2.459716796875
207,2,7.135537190082643,357.89607936616346,-0.7465277777777778,8.110894097222221,-0.8546913580246913,10.408529522938572
208,7,-0.021874999999998937,0.6167030761718754,0.28624999999999995,1.845633154296875,-0.5270918367346938,5.060696800812162
209,1,0.4603174603174624,11.8393442032898,-0.8875000000000001,4.655768750000001,6.284722222222222,225.26711998456793
210,9,-0.2193877551020408,12.09438775510204,-2.1575000000000006,74.72465000000003,-0.0625,1.4599609375
211,9,-0.28515625,27.774658203125,2.3580246913580245,70.4970659960372,-0.6406249999999981,3.3391806520061618
212,3,1.1988811728395061,12.105137163792199,-0.7860243055555558,16.64064666371287,3.9314236111111147,147.22904874071673
213,9,-0.2696875000000005,0.9767315429687519,0.1326530612244898,11.556122448979592,-23.605,6307.4310625
214,8,15.5751953125,6107.207279205322,0.22966942148760527,58.50099538282905,-2.5956790123456797,46.80596279149519
215,4,14.70524554333722,7888.727793313365,3.467120181405892,123.67281508219301,-8.5,5029.646759033203
216,6,-0.07369614512471528,11.349651122731776,0.02959183673469394,0.06166872136609747,2.3325,43.152298996913586
217,6,-0.1398533950617277,101.77320593665459,1.764467592592591,49.80015130690583,-0.17932616833715687,1.090789012625174
218,5,-0.18130165289256195,3.1864066115168863,-0.17984693877551047,0.5578030638275729,0.12546875,0.3633594482421875
219,3,9.536960514233241,955.7748118340083,2.1666666666666625,69.6167775848764,0.42901234567901264,3.34027777777778
220,8,1.4632941632231407,41.595785113503304,-2.103395061728395,30.77705975651577,2.4802571166207543,71.47922163449341
221,1,-2.261479591836735,34.370550356622246,0.8194444444444444,6.655092592592593,0.7349999999999999,5.003950000000001
222,8,-0.609375,23.62890625,-1.1777551020408168,27.573580424823,-1.6141975308641974,22.163065843621396
223,7,1.2997732971221345e-15,23.954160951074538,-1.5524691358024691,23.61657664609053,-4.469135802469135,151.86385459533608
224,1,-5.357142857142857,363.4266972094961,-3.6796875,768.367919921875,3.618055555555555,61.37924382716049
225,3,3.522777777777782,104.65290169753106,-0.19010416666666669,0.6648145134066356,-10.071111111111112,496.90533117283974
226,7,-9.52777777777778,628.0135459533607,-1.2947530864197552,67.15948169105326,0.0625,20.79935
227,6,0.8206249999999995,24.9438515625,0.3103703703703714,17.589291998171035,-0.11656250000000001,0.3762596679687501
228,3,7.347107438016522,401.22298094819274,-13.17283950617284,1313.7228092611647,-0.9057539682539686,6.109884790320139
229,6,2.8603395061728394,107.8464801627277,7.115384615384616,542.4911858569119,0.002834467120181473,0.3254755831908068
230,3,12.6875,1190.230918852881,-5.8125,208.660888671875,1.2934027777777781,17.57185570987655
231,6,-9.570888143320316e-18,2.1757250000000004,1.1247165532879826,14.699560703290919,-2.120370370370363,249.08693415637862
232,3,2.55062181122449,73.45777783757296,-1.1643749999999984,22.197551562499992,1.9995069033530593,45.54447827932508
233,2,2.046296296296296,131.32451226947111,0.3973283179012344,8.845232530549394,-0.1888888888888898,1.156787808641977
234,3,-0.04340277777777697,0.21425298996913555,-0.7627777777777781,4.19549151234568,1.111979166666664,14.032888906973337
235,2,0.0625,161.479248046875,-2.078125,47.81133053626541,-0.2874999999999985,1.7205499999999865
236,2,-0.2708333333333333,2.2716471354166665,0.15125000000000066,5.069834375000006,0.009791666666666796,0.01714565972222227
237,7,-0.1437499999999999,2.0139593750000007,1.1412037037036997,232.49702610596702,2.2126736111111116,71.81257083092206
238,9,-1.131313131313132,28.44440945054521,5.5092592592592595,170.46553497942384,-0.45703125,15.860595703125
239,2,0.640625,14.115787500000001,-7.774075255102041,246.33063229676432,0.18827160493827114,3.5156785836762667
240,3,10.158933518005519,2552.369655084846,0.5196759259259265,3.1167219173906457,14.192035147392305,4161.710175998077
241,2,-8.621527777777786,620.4164496527785,0.0,8.964285714285714,-12.871630506245905,1496.41545996851
242,7,-0.07508680555555558,0.49204472415495554,-0.02854938271604942,4.260957861796986,-0.027777777777778685,0.9171185185185197
243,5,-0.7054687499999999,4.559161889648435,0.2893518518518521,6.394327632030177,0.06000000000000458,27.039999999999985
244,5,-0.05246913580247071,10.462105624142687,-0.6350000000000002,6.3492000000000015,0.5190625000000002,16.465969091796875
245,8,-12.390625,4905.359649658203,0.585069444444445,156.47521219135814,-3.2000000000000006,1223.5691000000002
246,8,0.5064062500000002,19.85233000488281,1.238715277777778,10.907924322434415,0.9104938271604937,30.75703017832647
247,2,-0.9320987654321068,38.07700807803704,0.8484848484848495,12.087629218343318,-0.7492283950617284,11.759446802126199
248,0,3.214496542418621,75.0735863612767,-31.883928571428573,8185.401590483134,3.7744827097505658,96.59678538623908
249,1,-0.04,0.29,-0.17708333333333334,0.5808497299382718,0.4480229591836734,1.6267224065168158
250,4,0.4257812500000003,2.520430957031252,0.7113888888888913,12.06346566358028,1.4839062499999995,31.238336425781238
251,0,-1.3816326530612226,47.72193119533525,-1.30078125,111.18170166015625,-0.3448691460055104,3.8982582254372393
252,6,2.372500000000003,180.96897187500005,-26.305555555555557,4285.656854900168,3.2553411989795924,97.94773151059294
253,3,-4.080038265306122,646.1312738344701,-2.5034722222222214,101.93021797839508,2.330357142857141,75.36229790361908
254,7,-108.08750000000003,115578.38229375004,-2.4097222222222188,31.63358410493821,-0.25000000000000006,9.04701166180758
255,1,-0.010204081632653053,0.14345015748646395,0.4170918367346939,2.408064022802999,0.06625000000000006,0.2576273437500002
256,1,0.34722222222222227,2.2993827160493834,3.2142857142857144,119.15087463556853,1.921539850312771e-17,5.090800000000001
